emb_type,m,n,k,best_C,train_acc,test_acc
cbow,2,3,7,0.01,0.8019508057675997,0.7824427480916031
skipgram,2,3,7,23.357214690901213,0.8019508057675997,0.7824427480916031
SVD,2,3,8,0.01,0.7966573816155988,0.83
cbow,2,3,8,0.01,0.8019508057675997,0.7824427480916031
skipgram,2,3,8,3.359818286283781,0.8019508057675997,0.7824427480916031
SVD,2,3,9,0.01,0.7966573816155988,0.83
cbow,2,3,9,0.01,0.8019508057675997,0.7824427480916031
skipgram,2,3,9,1.2742749857031335,0.8019508057675997,0.7824427480916031
SVD,2,3,10,0.01,0.7966573816155988,0.83
cbow,2,3,10,0.01,0.8019508057675997,0.7824427480916031
skipgram,2,3,10,0.18329807108324356,0.8019508057675997,0.7824427480916031
SVD,2,4,5,0.01,0.7944732297063903,0.8497409326424871
cbow,2,4,5,0.01,0.3982188295165394,0.40076335877862596
skipgram,2,4,5,0.4832930238571752,0.4164546225614928,0.3969465648854962
SVD,2,4,6,0.01,0.7944732297063903,0.8497409326424871
cbow,2,4,6,0.01,0.3282442748091603,0.31297709923664124
skipgram,2,4,6,0.01,0.8019508057675997,0.7824427480916031
SVD,2,4,7,0.01,0.7944732297063903,0.8497409326424871
cbow,2,4,7,0.01,0.31170483460559795,0.31679389312977096
skipgram,2,4,7,0.01,0.8019508057675997,0.7824427480916031
SVD,2,4,8,0.01,0.7944732297063903,0.8497409326424871
cbow,2,4,8,0.01,0.356234096692112,0.35877862595419846
skipgram,2,4,8,0.01,0.8019508057675997,0.7824427480916031
SVD,2,4,9,0.01,0.7944732297063903,0.8497409326424871
cbow,2,4,9,0.01,0.4037319762510602,0.3893129770992366
skipgram,2,4,9,0.01,0.8019508057675997,0.7824427480916031
SVD,2,4,10,0.01,0.7980266976204294,0.8177083333333334
cbow,2,4,10,0.01,0.3706530958439355,0.36259541984732824
skipgram,2,4,10,0.01,0.8015267175572519,0.7824427480916031
SVD,2,5,5,0.01,0.7914072229140723,0.8770949720670391
cbow,2,5,5,0.01,0.4864291772688719,0.4580152671755725
skipgram,2,5,5,0.01,0.8019508057675997,0.7824427480916031
SVD,2,5,6,0.01,0.7914072229140723,0.8770949720670391
cbow,2,5,6,0.01,0.34393553859202713,0.3473282442748092
skipgram,2,5,6,0.01,0.8015267175572519,0.7824427480916031
SVD,2,5,7,0.01,0.7914072229140723,0.8770949720670391
cbow,2,5,7,0.01,0.2968617472434266,0.31679389312977096
skipgram,2,5,7,0.01,0.8006785411365565,0.7786259541984732
SVD,2,5,8,0.01,0.7914072229140723,0.8770949720670391
cbow,2,5,8,0.01,0.35835453774385073,0.366412213740458
skipgram,2,5,8,0.01,0.8019508057675997,0.7824427480916031
SVD,2,5,9,0.01,0.7914072229140723,0.8770949720670391
cbow,2,5,9,0.01,0.3477523324851569,0.3282442748091603
skipgram,2,5,9,0.01,0.8019508057675997,0.7824427480916031
SVD,2,5,10,0.01,0.7914072229140723,0.8770949720670391
cbow,2,5,10,0.01,0.3430873621713316,0.3473282442748092
skipgram,2,5,10,0.01,0.8006785411365565,0.7748091603053435
SVD,2,6,5,0.01,0.7991940899932841,0.8072289156626506
cbow,2,6,5,0.01,0.2887383573243014,0.2737642585551331
skipgram,2,6,5,0.01,0.7950889077053345,0.8022813688212928
SVD,2,6,6,0.01,0.7991940899932841,0.8072289156626506
cbow,2,6,6,0.01,0.3505503810330229,0.33840304182509506
skipgram,2,6,6,0.01,0.7984758679085521,0.8060836501901141
SVD,2,6,7,0.01,0.7991940899932841,0.8072289156626506
cbow,2,6,7,0.01,0.37383573243014395,0.3269961977186312
skipgram,2,6,7,0.01,0.7993226079593565,0.8060836501901141
SVD,2,6,8,0.01,0.7991940899932841,0.8072289156626506
cbow,2,6,8,0.01,0.37171888230313294,0.3574144486692015
skipgram,2,6,8,0.01,0.7988992379339542,0.8060836501901141
SVD,2,6,9,0.01,0.7991940899932841,0.8072289156626506
cbow,2,6,9,0.026366508987303583,0.2595258255715495,0.22813688212927757
skipgram,2,6,9,0.11288378916846889,0.392887383573243,0.3916349809885932
SVD,2,6,10,0.01,0.7991940899932841,0.8072289156626506
cbow,2,6,10,0.01,0.34504657070279426,0.3231939163498099
skipgram,2,6,10,0.01,0.7946655376799323,0.7984790874524715
SVD,2,7,5,0.01,0.8017492711370262,0.7843137254901961
cbow,2,7,5,0.01,0.2591178965224767,0.2824427480916031
skipgram,2,7,5,0.11288378916846889,0.38295165394402036,0.3969465648854962
SVD,2,7,6,0.01,0.8017492711370262,0.7843137254901961
cbow,2,7,6,0.01,0.23494486853265478,0.25190839694656486
skipgram,2,7,6,0.01,0.4406276505513147,0.4083969465648855
SVD,2,7,7,0.01,0.8017492711370262,0.7843137254901961
cbow,2,7,7,0.01,0.2862595419847328,0.3053435114503817
skipgram,2,7,7,0.01,0.7977099236641222,0.7709923664122137
SVD,2,7,8,0.01,0.8017492711370262,0.7843137254901961
cbow,2,7,8,0.01,0.28329092451229854,0.2748091603053435
skipgram,2,7,8,2.06913808111479,0.39906700593723493,0.40076335877862596
SVD,2,7,9,0.01,0.8017492711370262,0.7843137254901961
cbow,2,7,9,0.01,0.2883799830364716,0.2786259541984733
skipgram,2,7,9,0.01,0.4673452078032231,0.4083969465648855
SVD,2,7,10,0.01,0.8017492711370262,0.7843137254901961
cbow,2,7,10,0.01,0.3142493638676845,0.29770992366412213
skipgram,2,7,10,0.01,0.7442748091603053,0.6946564885496184
SVD,2,8,5,0.01,0.8033573141486811,0.7697841726618705
cbow,2,8,5,0.01,0.20441051738761662,0.22137404580152673
skipgram,2,8,5,0.11288378916846889,0.3944020356234097,0.3969465648854962
SVD,2,8,6,0.01,0.8033573141486811,0.7697841726618705
cbow,2,8,6,0.01,0.2107718405428329,0.24045801526717558
skipgram,2,8,6,0.18329807108324356,0.363019508057676,0.3702290076335878
SVD,2,8,7,0.016237767391887217,0.8033573141486811,0.7697841726618705
cbow,2,8,7,0.01,0.23027989821882952,0.2595419847328244
skipgram,2,8,7,0.01,0.40966921119592875,0.3893129770992366
SVD,2,8,8,0.01,0.8033573141486811,0.7697841726618705
cbow,2,8,8,0.01,0.2472434266327396,0.2480916030534351
skipgram,2,8,8,0.4832930238571752,0.33121289228159456,0.3244274809160305
SVD,2,8,9,0.016237767391887217,0.8033573141486811,0.7697841726618705
cbow,2,8,9,0.01,0.273960983884648,0.2824427480916031
skipgram,2,8,9,0.18329807108324356,0.3460559796437659,0.3702290076335878
